recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,recordist,license,remarks,background_species,status
XC157778,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,0,2012-06-23,11:17,,Rating,63.5282,-149.8789,1072,E,In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.),Creative Commons Attribution-NonCommercial-ShareAlike 3.0,In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.),none,success
XC157779,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,0,2012-06-23,11:17,,Rating,63.5282,-149.8789,1072,E,"An uncommon ""doubled"" song, only detected once during a two week sampling period.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"An uncommon ""doubled"" song, only detected once during a two week sampling period.
In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.)",White-crowned Sparrow Zonotrichia leucophrys,success
XC157888,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,0,2011-06-30,06:16,,Rating,63.6108,-149.2307,1000,E,"Subalpine habitat with dense, 1 - 1.5 meter tall Salix and mossy/herbaceous floor. Less than 15 meters from the Savage River.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Subalpine habitat with dense, 1 - 1.5 meter tall Salix and mossy/herbaceous floor. Less than 15 meters from the Savage River.",none,success
XC157890,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,flight,,,0,2009-08-01,14:13,,Rating,63.7516,-149.324,1500,E,"Crumbling rocky tor features with sparse, prostrate herbaceous/lichen cover. Bird flew from it's perch on one of the rocks.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Crumbling rocky tor features with sparse, prostrate herbaceous/lichen cover. Bird flew from it's perch on one of the rocks.",none,success
XC158380,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,call,"male, female",,0,2013-12-18,17:30,,Rating,26.9874,-108.8115,320,E,Calling close to the Rio Cuchujaqui.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling close to the Rio Cuchujaqui.,none,success
XC158384,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,call,male,,0,2013-12-18,10:30,,Rating,26.9874,-108.8115,320,E,Calling from the riparian vegetation along the Rio Cuchujaqui.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling from the riparian vegetation along the Rio Cuchujaqui.,none,success
XC158401,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,0,2013-12-16,09:30,,Rating,26.9874,-108.8115,320,E,Calling from steep rocky drainage.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling from steep rocky drainage.,none,success
XC158415,Polioptila caerulea,Polioptila,caerulea,,Blue-grey Gnatcatcher,call,,,0,2013-12-13,10:00,,Rating,27.0396,-108.7537,550,E,Two individuals calling from tropical deciduous forest.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Two individuals calling from tropical deciduous forest.,none,success
XC158517,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,call,,adult,0,2011-10-14,10:00,,Rating,48.3291,-123.6761,30,E,"Clear whistled vocalizations from a flock of Bonies feeding near shore and resting on kelp beds, including calls in series that could perhaps be referred to as long calls, as at 1:55 and 2:54. At least some of the clear calls were from young birds; flock was composed of roughly 75% first-cycle birds, 25% adults. Interesting that no rough, scraping notes were heard from this flock in the hour that I observed it.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Clear whistled vocalizations from a flock of Bonies feeding near shore and resting on kelp beds, including calls in series that could perhaps be referred to as long calls, as at 1:55 and 2:54. At least some of the clear calls were from young birds; flock was composed of roughly 75% first-cycle birds, 25% adults. Interesting that no rough, scraping notes were heard from this flock in the hour that I observed it.",none,success
XC158534,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,song,,,0,2011-06-17,09:00,,Rating,48.4904,-123.4428,80,E,A common song type in this area.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,A common song type in this area.,none,success
XC158795,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,call,male,juvenile,0,2007-07-04,07:30,,Rating,44.2644,-69.0559,200,E,"The call in between phrases is identical to the juvenile begging call, but used by an adult male. I'm not sure if this has been previously described.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"The call in between phrases is identical to the juvenile begging call, but used by an adult male. I'm not sure if this has been previously described.",none,success
XC158797,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,call,male,juvenile,0,2009-05-03,14:00,,Rating,39.9545,-74.9508,10,E,"odd variant with pine warbler-like beginning. Bird held territory for three seasons, also sang a normal song. The call is the same as the juvenile call, but by an adult male.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"odd variant with pine warbler-like beginning. Bird held territory for three seasons, also sang a normal song. The call is the same as the juvenile call, but by an adult male.",none,success
XC158801,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,begging,,juvenile,0,2010-07-13,08:00,,Rating,44.299,-68.375,260,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160878,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,0,2013-12-05,09:02,,Rating,28.229,-80.813,0,E,Perched on a tree mostly surrounded by grasslands,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Perched on a tree mostly surrounded by grasslands,none,success
XC160880,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,0,2013-12-05,09:10,,Rating,28.229,-80.813,0,E,Perched on a tree mostly surrounded by grasslands,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Perched on a tree mostly surrounded by grasslands,none,success
XC160904,Falco sparverius,Falco,sparverius,,American Kestrel,flight,,,0,2013-12-05,08:14,,Rating,28.229,-80.813,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160906,Calypte anna,Calypte,anna,,Anna's Hummingbird,flight,,,0,2012-12-08,08:09,,Rating,32.706,-117.1036,50,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160907,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,male,,0,2013-04-27,12:23,,Rating,32.7205,-117.2503,100,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160908,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,,,0,2012-03-14,13:53,,Rating,33.1374,-116.3767,440,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160910,Calypte anna,Calypte,anna,,Anna's Hummingbird,display,male,,0,2012-03-11,13:13,,Rating,32.554,-117.0852,10,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160911,Calypte anna,Calypte,anna,,Anna's Hummingbird,flight,,,0,2012-10-23,09:13,,Rating,32.554,-117.0852,10,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160912,Calypte anna,Calypte,anna,,Anna's Hummingbird,song,male,,0,2012-10-23,09:19,,Rating,32.554,-117.0852,10,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160913,Calypte anna,Calypte,anna,,Anna's Hummingbird,flight,male,,0,2012-03-11,14:11,,Rating,32.554,-117.0852,10,E,feeding,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,feeding,none,success
XC160914,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,,,0,2012-03-11,14:11,,Rating,32.554,-117.0852,10,E,two birds,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,two birds,none,success
XC160915,Haliaeetus leucocephalus,Haliaeetus,leucocephalus,,Bald Eagle,call,,adult,0,2013-11-10,09:03,,Rating,28.5785,-80.9961,0,E,one bird from adult pair perched close together in tree over marsh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,one bird from adult pair perched close together in tree over marsh,none,success
XC160917,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,call,,,0,2013-11-10,08:38,,Rating,28.5785,-80.9961,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC160978,Spatula discors,Spatula,discors,,Blue-winged Teal,flight,male,,0,2013-12-01,09:09,,Rating,28.2267,-80.7645,10,E,a pair of male birds flew 25 meters across marsh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,a pair of male birds flew 25 meters across marsh,none,success
XC160983,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,male,,0,2012-03-14,07:06,,Rating,33.0624,-115.4991,,E,"calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",none,success
XC160984,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,"male, female",,0,2012-03-14,07:11,,Rating,33.0624,-115.4991,,E,"high-pitched males calls and female rattles, calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"high-pitched males calls and female rattles, calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",Song Sparrow Melospiza melodia,success
XC160985,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,male,,0,2011-06-11,11:06,,Rating,32.564,-117.1256,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,House Finch Haemorhous mexicanus,success
XC160987,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,male,,0,2013-01-22,08:02,,Rating,27.9368,-81.2252,20,E,a few birds on a fence through ranch grasslands,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,a few birds on a fence through ranch grasslands,none,success
XC16111,Falco sparverius,Falco,sparverius,,American Kestrel,young call,,,0,1997-10-20,9:40,,Rating,-16.9334,-66.8667,2900,E,Ref: NK CLXVB 658-665.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Ref: NK CLXVB 658-665.
[CD-ROM]",none,success
XC161152,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,call,,,0,2011-09-01,09:30,,Rating,48.3197,-123.5463,0,E,aerial chase between 3 individuals.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,aerial chase between 3 individuals.,none,success
XC161897,Certhia americana,Certhia,americana,,Brown Creeper,call,,,0,2011-05-20,06:00,,Rating,48.377,-123.838,40,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC162091,Spatula discors,Spatula,discors,,Blue-winged Teal,call,"male, female",,0,2013-12-30,08:46,,Rating,28.2267,-80.7645,10,E,"several males (high pitched) and females (quack), a male is heard in flight at 0:31",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"several males (high pitched) and females (quack), a male is heard in flight at 0:31
feeding in marsh",none,success
XC162851,Strix varia,Strix,varia,,Barred Owl,song,,,0,2013-09-05,21:30,,Rating,46.4848,-111.9424,1400,E,"Unusual Song with some extra hoots in the mid section. Longer than typical ""Who Cooks For You?""",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Unusual Song with some extra hoots in the mid section. Longer than typical ""Who Cooks For You?""",none,success
XC16305,Calidris bairdii,Calidris,bairdii,,Baird's Sandpiper,call,,,0,1984-01-23,,,Rating,-22.4203,-65.9926,3680,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Calidris melanotos?,success
XC163060,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2013-04-19,06:30,,Rating,33.1612,-115.6414,,E,called at takeoff from the sea,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,called at takeoff from the sea,none,success
XC163061,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2013-04-19,06:37,,Rating,33.1612,-115.6414,,E,called at takeoff from the sea,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,called at takeoff from the sea,none,success
XC163062,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2013-04-19,01:50,,Rating,33.1612,-115.6414,,E,flying over the Salton Sea,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flying over the Salton Sea,none,success
XC163063,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2012-05-18,15:29,,Rating,43.3463,-70.519,0,E,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,success
XC163064,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2012-05-18,15:30,,Rating,43.3463,-70.519,0,E,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,success
XC163065,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2012-05-18,15:48,,Rating,43.3463,-70.519,0,E,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,success
XC163066,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2012-05-18,15:48,,Rating,43.3463,-70.519,0,E,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,success
XC163067,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2012-05-18,15:48,,Rating,43.3463,-70.519,0,E,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,American Herring Gull Larus smithsonianus,success
XC163068,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,0,2012-05-18,15:48,,Rating,43.3463,-70.519,0,E,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,American Herring Gull Larus smithsonianus,success
XC163209,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,alarm,,,0,2014-01-04,12:24,,Rating,47.7838,-117.5087,700,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC163210,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,call,,,0,2014-01-04,12:17,,Rating,47.7838,-117.5087,700,E,"2 birds giving ""vit"" calls from the same bush.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"2 birds giving ""vit"" calls from the same bush.",none,success
