recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status
XC163734,Spatula discors,Spatula,discors,,Blue-winged Teal,song,,,7.64,2014-01-06,6:49,,Rating,6.2138,-75.2219,1900.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Muscovy Duck Cairina moschata,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163734.wav,True,success
XC163751,Spatula discors,Spatula,discors,,Blue-winged Teal,song,,,44.06,2014-01-07,15:06,,Rating,6.2138,-75.2219,1900.0,E,poor,Soft rain above us.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Soft rain above us.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163751.wav,True,success
XC163942,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,20.03,2002-04-29,10:00,,Rating,30.0801,-99.5027,650.0,E,poor,metal gate in background,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,metal gate in background,Location,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163942.wav,True,success
XC164259,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,call,,,53.76,2012-03-16,16:00,,Rating,48.4644,-123.3734,60.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC164259.wav,True,success
XC164549,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,39.15,2014-01-12,08:17,,Rating,28.6456,-80.7199,0.0,E,poor,"three Blue Jays, I only saw the closer bird which dropped down to the ground to feed early in the recording",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"three Blue Jays, I only saw the closer bird which dropped down to the ground to feed early in the recording
oak habitat",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC164549.wav,True,success
XC164729,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,40.88,2014-01-14,07:52,,Rating,28.6456,-80.7199,0.0,E,poor,one of about four American Robins moving along the tops of the trees,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,one of about four American Robins moving along the tops of the trees,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC164729.wav,True,success
XC164791,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,82.29,2014-01-12,14:29,,Rating,44.7902,-93.2756,220.0,E,poor,A small group of 4-6 birds.,Creative Commons Attribution-ShareAlike 3.0,"A small group of 4-6 birds.
Recorded with parabolic microphone. Filtered low frequencies for nearby highway noise.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC164791.wav,True,success
XC165034,Spinus tristis,Spinus,tristis,,American Goldfinch,call,,,34.85,2014-01-19,01:00,,Rating,30.462,-91.186,10.0,E,poor,Natural calls from an unseen bird in dense Live Oak near lake.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural calls from an unseen bird in dense Live Oak near lake.,Blue Jay Cyanocitta cristata,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165034.wav,True,success
XC165267,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,5.23,2012-03-30,10:29,,Rating,37.2896,-105.0518,2800.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165267.wav,True,success
XC165272,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,207.44,2013-04-23,09:59,,Rating,31.874,-109.1825,1600.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Hermit Thrush Catharus guttatus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165272.wav,True,success
XC165280,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,12.74,2012-04-01,12:10,,Rating,40.496,-107.2517,1900.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Black-capped Chickadee Poecile atricapillus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165280.wav,True,success
XC165284,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,48.37,2014-01-20,07:59,,Rating,28.4927,-80.7246,0.0,E,poor,in Wax Myrtle bushes where numerous birds are feeding throughout the area,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,in Wax Myrtle bushes where numerous birds are feeding throughout the area,Red-bellied Woodpecker Melanerpes carolinus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165284.wav,True,success
XC165285,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,64.75,2012-06-04,09:54,,Rating,46.0275,-68.931,650.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Black-throated Blue Warbler Setophaga caerulescens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165285.wav,True,success
XC165291,Turdus migratorius,Turdus,migratorius,,American Robin,song,,,50.16,2011-05-16,05:52,,Rating,44.5648,-84.2583,360.0,E,poor,singing by the campground early in the morning,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,singing by the campground early in the morning,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165291.wav,True,success
XC165292,Turdus migratorius,Turdus,migratorius,,American Robin,song,,,29.73,2011-05-16,05:54,,Rating,44.5648,-84.2583,360.0,E,poor,singing by the campground early in the morning,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"singing by the campground early in the morning
same bird as XC165291",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165292.wav,True,success
XC165294,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,102.48,2011-06-03,21:52,,Rating,48.4533,-115.3354,1000.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Varied Thrush Ixoreus naevius,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165294.wav,True,success
XC165295,Turdus migratorius,Turdus,migratorius,,American Robin,alarm,,,74.43,2012-05-16,16:38,,Rating,42.5128,-71.6189,70.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165295.wav,True,success
XC165298,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,3.22,2013-05-20,17:40,,Rating,43.2244,-96.58,400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165298.wav,True,success
XC165299,Turdus migratorius,Turdus,migratorius,,American Robin,flight,,,3.25,2014-01-17,08:55,,Rating,28.4927,-80.7246,0.0,E,poor,called in short flight,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,called in short flight,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165299.wav,True,success
XC165300,Turdus migratorius,Turdus,migratorius,,American Robin,flight,,,3.92,2014-01-17,10:20,,Rating,28.4927,-80.7246,0.0,E,poor,called on takeoff after feeding on Sabal Palm Tree berries,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,called on takeoff after feeding on Sabal Palm Tree berries,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165300.wav,True,success
XC165302,Turdus migratorius,Turdus,migratorius,,American Robin,call,,,4.5,2012-05-08,17:41,,Rating,35.3978,-84.1081,550.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165302.wav,True,success
XC165303,Turdus migratorius,Turdus,migratorius,,American Robin,song,,,101.89,2012-05-31,04:22,,Rating,44.5412,-72.8089,1000.0,E,poor,singing pre-dawn when it just started to get a little light,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,singing pre-dawn when it just started to get a little light,White-throated Sparrow Zonotrichia albicollis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165303.wav,True,success
XC165304,Turdus migratorius,Turdus,migratorius,,American Robin,song,,,201.66,2012-05-31,05:17,,Rating,44.5412,-72.8089,1000.0,E,poor,singing at dawn,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,singing at dawn,Mourning Warbler Geothlypis philadelphia,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165304.wav,True,success
XC165314,Haliaeetus leucocephalus,Haliaeetus,leucocephalus,,Bald Eagle,flight,,,2.64,2014-01-17,09:29,,Rating,28.4927,-80.7246,0.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165314.wav,True,success
XC165317,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,10.75,2014-01-19,07:45,,Rating,28.6456,-80.7199,0.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165317.wav,True,success
XC165319,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,88.86,2014-01-20,10:08,,Rating,28.4927,-80.7246,0.0,E,poor,it stopped to call on pine tree and then flew further and called again from another tree,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,it stopped to call on pine tree and then flew further and called again from another tree,American Robin Turdus migratorius,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165319.wav,True,success
XC165320,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,48.72,2014-01-19,07:49,,Rating,28.6456,-80.7199,0.0,E,poor,"includes tapping for food, moving along the tops of the trees (mostly oak) feeding, one silent bird 15 meters away",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"includes tapping for food, moving along the tops of the trees (mostly oak) feeding, one silent bird 15 meters away",Blue-grey Gnatcatcher Polioptila caerulea,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165320.wav,True,success
XC165321,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,48.32,2014-01-19,08:55,,Rating,28.6456,-80.7199,0.0,E,poor,"two or three Blue Jays seemed to be mobbing something unknown, surrounding species of birds seemed to get upset also",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"two or three Blue Jays seemed to be mobbing something unknown, surrounding species of birds seemed to get upset also",Northern Cardinal Cardinalis cardinalis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165321.wav,True,success
XC165322,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,32.59,2014-01-19,08:13,,Rating,28.6456,-80.7199,0.0,E,poor,moving along the tops of the large oak trees,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,moving along the tops of the large oak trees,Red-bellied Woodpecker Melanerpes carolinus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165322.wav,True,success
XC165323,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,20.27,2014-01-19,08:31,,Rating,28.6456,-80.7199,0.0,E,poor,Red-shouldered Hawk imitation,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Red-shouldered Hawk imitation,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165323.wav,True,success
XC165324,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,54.16,2014-01-20,07:44,,Rating,28.4927,-80.7246,0.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Anhinga Anhinga anhinga,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165324.wav,True,success
XC165325,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,call,,,7.87,2014-01-15,09:26,,Rating,28.6456,-80.7199,0.0,E,poor,a second faintly heard bird responds in the distance,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,a second faintly heard bird responds in the distance,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165325.wav,True,success
XC165450,Mareca americana,Mareca,americana,,American Wigeon,call,"male, female",,150.02,2014-01-25,13:00,,Rating,48.4123,-123.3627,10.0,E,poor,"Low growling sounds and whistled calls from a tight group of ~30 males and females feeding on grass; recorded from ~3 metres away. Unclear whether low, rough calls were from both males and females or from just females; some of these calls were seen to come from females.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Low growling sounds and whistled calls from a tight group of ~30 males and females feeding on grass; recorded from ~3 metres away. Unclear whether low, rough calls were from both males and females or from just females; some of these calls were seen to come from females.",Mallard Anas platyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165450.wav,True,success
XC165566,Bucephala albeola,Bucephala,albeola,,Bufflehead,call,"male, female",,16.96,2014-01-28,02:30,,Rating,40.1098,-75.4709,20.0,E,poor,female/imm male,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,female/imm male,Tufted Titmouse Baeolophus bicolor,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165566.wav,True,success
XC165672,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,"male, female",,9.59,2013-04-21,06:50,,Rating,34.285,-114.069,150.0,E,poor,"Two displaying males and one female perched together in the broken top of a tree. In this clip, one male sings, followed by female's chatter call and a flight whistle.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Two displaying males and one female perched together in the broken top of a tree. In this clip, one male sings, followed by female's chatter call and a flight whistle.",Bell's Vireo Vireo bellii,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC165672.wav,True,success
XC166076,Recurvirostra americana,Recurvirostra,americana,,American Avocet,call,,,21.81,2014-02-01,08:26,,Rating,28.2267,-80.7645,10.0,E,poor,"first two calls from three American Avocets feeding in shallow fresh water, then two took flight and and at least one called in flight",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"first two calls from three American Avocets feeding in shallow fresh water, then two took flight and and at least one called in flight",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166076.wav,True,success
XC166083,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,7.98,2014-02-01,08:14,,Rating,28.2267,-80.7645,10.0,E,poor,"probably in flight, in shallow man-made pond",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"probably in flight, in shallow man-made pond",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166083.wav,True,success
XC166084,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,immature,5.97,2014-02-01,07:53,,Rating,28.2267,-80.7645,10.0,E,poor,"barely seen, perhaps it was immature, it just took flight",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"barely seen, perhaps it was immature, it just took flight
over shallow, man-made pond",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166084.wav,True,success
XC166085,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,call,,,15.25,2014-01-26,07:01,,Rating,25.138,-80.938,0.0,E,poor,"not seen, deep in heavy bushes and vines on edge of campground",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"not seen, deep in heavy bushes and vines on edge of campground",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166085.wav,True,success
XC166220,Icterus galbula,Icterus,galbula,,Baltimore Oriole,call,,,2.12,2014-01-15,09:00,,Rating,10.1434,-85.0428,10.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166220.wav,True,success
XC166398,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,23.92,2014-01-24,06:30,,Rating,8.7834,-82.9501,1100.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166398.wav,True,success
XC166419,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,18.46,2014-01-08,09:30,,Rating,9.832,-83.5639,950.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166419.wav,True,success
XC166584,Scolopax minor,Scolopax,minor,,American Woodcock,call,,,11.26,2014-02-08,06:40,,Rating,30.5676,-96.2118,70.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC166584.wav,True,success
XC167153,Scolopax minor,Scolopax,minor,,American Woodcock,song,,,327.15,2014-02-07,18:56,,Rating,25.3893,-80.6566,0.0,E,poor,mostly sang from ground. flight display at 2:05,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"mostly sang from ground. flight display at 2:05
no confirmed breeding so far south in Florida, perhaps just a wintering bird?",Carolina Wren Thryothorus ludovicianus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC167153.wav,True,success
