recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,status
XC381591,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC381871,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC381927,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC381981,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382032,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382039,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382040,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382084,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382113,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382114,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382119,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382122,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382123,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382227,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382347,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382356,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382376,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382447,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382448,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382449,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382450,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382451,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382452,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382506,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382730,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC382745,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383130,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383332,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383433,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383434,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383439,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383440,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383467,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383784,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383822,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383831,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383832,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383881,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383905,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383951,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383954,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383960,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383961,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383966,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC383972,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384003,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384027,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384034,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384058,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384697,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384698,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384905,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384909,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384910,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384954,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC384955,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385023,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385026,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385027,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385185,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385206,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385393,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385601,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385612,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385691,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385817,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC385843,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC386075,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC386616,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC387173,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC387533,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC387538,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC387850,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388134,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388163,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388164,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388165,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388172,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388173,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388255,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388259,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388263,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388267,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388268,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388269,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388404,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388493,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388494,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388495,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388500,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388592,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388596,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388611,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388682,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388685,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388693,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388694,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388707,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC388764,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC389096,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC389235,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC389252,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC389300,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
