xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at,length_seconds,url,file_name
580701,Zenaida macroura,Mourning Dove,United States,"Davis, Yolo County, CA",,,2020-04-11,06:00,Steve Hampton,A,0:36,,,36.0,//xeno-canto.org/580701,XC580701-DR0000_1276.mp3
495471,Zenaida macroura,Mourning Dove,United States,"Willow Tank, San Simon Valley, Cochise County, Arizona",,,2019-08-31,17:29,Phoenix Birder,A,0:10,,,10.0,//xeno-canto.org/495471,XC495471-MoDo.2019.08.31.AZ.Cochise.WillowTank.mp3
493300,Zenaida macroura,Mourning Dove,United States,"Willcox, Cochise County, Arizona",,,2019-08-16,06:54,Phoenix Birder,A,0:27,,,27.0,//xeno-canto.org/493300,XC493300-MODO.2019.08.16.AZ.Cochise.WillcoxSewagePond.mp3
476933,Zenaida macroura,Mourning Dove,Canada,"Pelee (near  Leamington), Essex County, Ontario",,,2019-05-17,16:30,David Darrell-Lambert,A,0:09,,,9.0,//xeno-canto.org/476933,"XC476933-Mourning Dove wings very good 2019 05 17 Point Pelee, Canada_1425_short.mp3"
459335,Zenaida macroura,Mourning Dove,United States,"Salton Sea NWR headquarters, California",,,2018-02-06,08:58,Paul Marvin,A,0:37,,,37.0,//xeno-canto.org/459335,"XC459335-Mourning Dove -CA, South Salton Sea area February 06, 2018, 0858 AM.mp3"
451819,Zenaida macroura,Mourning Dove,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",,,2018-03-19,10:07,Paul Marvin,A,1:58,,,118.0,//xeno-canto.org/451819,"XC451819-Mourning Dove -FL, River Lakes, March 19, 2018, 1007 AM.mp3"
430095,Zenaida macroura,Mourning Dove,United States,"Kissimmee Prairie, Okeechobee County, Florida",,,2018-04-15,06:30,Bruce Lagerquist,A,0:22,,,22.0,//xeno-canto.org/430095,XC430095-180415_01Morning Doves.mp3
407859,Zenaida macroura,Mourning Dove,United States,"Hill Higher State Forest, Town of Harmony (near  Panama), Chautauqua County, New York",,,2011-06-20,10:30,Jim Berry,A,0:52,,,52.0,//xeno-canto.org/407859,XC407859-Mourning Dove 06202011 HHSF A.mp3
382741,Zenaida macroura,Mourning Dove,United States,"Texas (near  Fort Davis), Jeff Davis County, Texas",,,2017-04-15,16:00,Thomas Beverly,A,0:06,,,6.0,//xeno-canto.org/382741,XC382741-Mourning Dove.mp3
381111,Zenaida macroura,Mourning Dove,Mexico,"General Bravo, Nuevo León",,,2017-07-16,08:00,Manuel Grosselet,A,0:53,,,53.0,//xeno-canto.org/381111,XC381111-Mourning Dove Song Guajaurdo La china NL Seen A.mp3
349471,Zenaida macroura,Mourning Dove,United States,"Cut Bank, Glacier County, Montana",,,2016-05-29,19:12,Thomas Magarian,A,0:15,,,15.0,//xeno-canto.org/349471,XC349471-MODO_2016-05-29_Cut_Bank_MT_1912.mp3
268216,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2015-05-17,08:42,Richard E. Webster,A,1:54,,,114.0,//xeno-canto.org/268216,XC268216-DOVE_Mourning_c_single-note SBNWR 1100m 051715 0842.mp3
268211,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2015-05-25,11:05,Richard E. Webster,A,2:02,,,122.0,//xeno-canto.org/268211,XC268211-DOVE_Mourning No 3 SBNWR 1100m 052515 1105.mp3
268209,Zenaida macroura,Mourning Dove,United States,"Cave Creek Canyon, Middle Fork, Chiricahua Mountains, Cochise County, Arizona",,,2015-05-29,05:03,Richard E. Webster,A,3:48,,,228.0,//xeno-canto.org/268209,XC268209-DOVE_Mourning Middle Fk CCC 1600m 052915 0503.mp3
268208,Zenaida macroura,Mourning Dove,United States,"State Line Road, Hidalgo County, New Mexico",,,2015-06-16,04:40,Richard E. Webster,A,3:06,,,186.0,//xeno-canto.org/268208,XC268208-DOVE_Mourning 11x State Line Rd 1200m 061615 0440.mp3
268207,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2015-05-25,09:10,Richard E. Webster,A,1:55,,,115.0,//xeno-canto.org/268207,XC268207-DOVE_Mourning 10x SBNWR 1100m 052515 0910.mp3
268206,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2015-05-17,11:30,Richard E. Webster,A,1:29,,,89.0,//xeno-canto.org/268206,XC268206-DOVE_Mourning 5x SBNWR 1100m 051715 1130.mp3
179721,Zenaida macroura,Mourning Dove,Canada,"Frelighsburg, Brome-Missisquoi, Québec",,,2014-05-24,04:40,Martin St-Michel,A,0:28,,,28.0,//xeno-canto.org/179721,XC179721-Mourning Dove (Frelighsburg-2014-05-24-04h40) LS112821.mp3
153654,Zenaida macroura,Mourning Dove,United States,"Mt Mansfield, Vermont",,,2012-05-31,08:21,Paul Marvin,A,0:15,,,15.0,//xeno-canto.org/153654,"XC153654-Mourning Dove -VT, Mt Mansfield, May 31, ‎2012, 0821 AM.mp3"
153653,Zenaida macroura,Mourning Dove,United States,"Lost Maples State Natural Area, Texas",,,2012-04-09,11:14,Paul Marvin,A,0:31,,,31.0,//xeno-canto.org/153653,"XC153653-Mourning Dove -TX, Lost Maples SP, April 09, ‎2012, 1114 AM.mp3"
153652,Zenaida macroura,Mourning Dove,United States,"Moosehorn NWR, Edmunds Division, Washington Co, Maine",,,2012-06-07,08:46,Paul Marvin,A,0:49,,,49.0,//xeno-canto.org/153652,"XC153652-Mourning Dove -ME, Moosehorn NWR, Edmunds Division, June 07, ‎2012, 0846 AM.mp3"
153651,Zenaida macroura,Mourning Dove,United States,"Tosohatchee Wildlife Management Area, Orange County, Florida",,,2012-05-21,10:07,Paul Marvin,A,3:11,,,191.0,//xeno-canto.org/153651,"XC153651-Mourning Dove -FL, Tosohatchee WMA, May 21, 2012, 1007 AM.mp3"
153648,Zenaida macroura,Mourning Dove,United States,"National Key Deer Refuge, No Name Key, Monroe Co., Florida",,,2013-06-13,09:44,Paul Marvin,A,0:19,,,19.0,//xeno-canto.org/153648,"XC153648-Mourning Dove -FL, No Name Key, June 13, 2013, 0944 AM.mp3"
153645,Zenaida macroura,Mourning Dove,United States,"western Apalachicola National Forest, Florida",,,2012-04-15,07:18,Paul Marvin,A,1:03,,,63.0,//xeno-canto.org/153645,"XC153645-Mourning Dove -FL, Apalachicola NF west, April 15, ‎2012, 0718 AM.mp3"
153639,Zenaida macroura,Mourning Dove,United States,"Coronado National Forest (near Chiricahua National Monument), Cochise County, Arizona",,,2013-04-21,08:54,Paul Marvin,A,2:31,,,151.0,//xeno-canto.org/153639,"XC153639-Mourning Dove -AZ,west side of Chiricahua NF, April 21, 2013, 0854 AM.mp3"
131448,Zenaida macroura,Mourning Dove,United States,"Altadena residence, Los Angeles Cty., California",,,2012-06-29,06:50,Eric DeFonso,A,1:05,,,65.0,//xeno-canto.org/131448,XC131448-20120629-0650-N008-US-CA-Los Angeles-Altadena-Mourning Dove_filt.mp3
109033,Zenaida macroura,Mourning Dove,United States,"Emeralda Marsh Conservation Area, Lake Co., Florida",,,2012-05-22,06:10,Andrew Spencer,A,1:48,,,108.0,//xeno-canto.org/109033,Mourning Dove2012-5-22-1t.mp3
46669,Zenaida macroura,Mourning Dove,Puerto Rico,"Laguna Cartagena, Puerto Rico",,,2010-04-05,16:15,Daniel Lane,A,1:38,,,98.0,//xeno-canto.org/46669,Zenaida macoura100405_T63.mp3
35102,Zenaida macroura,Mourning Dove,United States,"near Rocksprings, Edwards Co., Texas",,,2009-05-29,19:00,Andrew Spencer,A,1:29,,,89.0,//xeno-canto.org/35102,MODO2009-5-31-2.mp3
35100,Zenaida macroura,Mourning Dove,United States,"near Rocksprings, Edwards Co., Texas",,,2009-05-29,19:00,Andrew Spencer,A,0:09,,,9.0,//xeno-canto.org/35100,MODO2009-5-31wing.mp3
14872,Zenaida macroura,Mourning Dove,United States,"Duck Creek SWA, Logan Co., Colorado",,,2007-05-25,11:00,Andrew Spencer,A,0:29,,,29.0,//xeno-canto.org/14872,MODO2007-5-25.mp3
14871,Zenaida macroura,Mourning Dove,United States,"Cottonwood Canyon, Las Animas County, Colorado",,,2007-04-21,09:40,Andrew Spencer,A,0:38,,,38.0,//xeno-canto.org/14871,MODO2007-4-21.mp3
1070678,Zenaida macroura,Mourning Dove,Mexico,"Oaxaca International Airport (near  Santa Cruz Xoxocotlán), Santa Cruz Xoxocotlán, Oaxaca",,,2026-01-03,09:58,Manuel Grosselet-Edgar del valle-Rebeca Martinez,B,0:21,,,21.0,//xeno-canto.org/1070678,XC1070678-Mourning-Dove-song-tequio-ene-3-958-DR0000_2971.wav
1068465,Zenaida macroura,Mourning Dove,Canada,"Cimetière Saint-François-de-Sales, Laval, Québec",,,2022-09-27,18:30,Marc Boisvert,B,0:06,,,6.0,//xeno-canto.org/1068465,XC1068465-totr.220927_0389.wav
1059661,Zenaida macroura,Mourning Dove,United States,"Green Township (near  Cincinnati), Hamilton County, Ohio",,,2025-09-10,08:24,David A. Brinkman,B,0:20,,,20.0,//xeno-canto.org/1059661,XC1059661-MODO-Sep-10-2025-Home-Hamilton-OH-aud.mp3
1036232,Zenaida macroura,Mourning Dove,United States,"Friess Ranch Road, Hemlock Lake (near  Rice Lake), Barron County, Wisconsin",,,2025-08-15,06:54,Greg Irving,B,2:14,,,134.0,//xeno-canto.org/1036232,XC1036232-020-Dove---Mourning-(Zenaida-macroura)-Song-AUG-0654h-360m-HemlockLakeWI_gi_250815_003.mp3
1023073,Zenaida macroura,Mourning Dove,Canada,Tadoussac dunes,,,2025-05-27,5:39,Stanislas Wroza,B,2:14,,,134.0,//xeno-canto.org/1023073,XC1023073-Tue-May-27-2025-01-39-11-Tourterelle-triste-chant-B.wav
1017880,Zenaida macroura,Mourning Dove,Canada,Cap Tourmente,,,2024-05-22,7:46,Stanislas Wroza,B,1:20,,,80.0,//xeno-canto.org/1017880,XC1017880-Wed-May-22-2024-03-46-01-Tourterelle-triste-chant-B.wav
1017879,Zenaida macroura,Mourning Dove,Canada,Cap Tourmente,,,2024-05-22,7:41,Stanislas Wroza,B,1:26,,,86.0,//xeno-canto.org/1017879,XC1017879-Wed-May-22-2024-03-41-51-Tourterelle-triste-chant-b.wav
1017870,Zenaida macroura,Mourning Dove,Canada,Cap Tourmente,,,2024-05-22,7:07,Stanislas Wroza,B,0:06,,,6.0,//xeno-canto.org/1017870,XC1017870-Wed-May-22-2024-03-07-52-Tourterelle-triste-vol-ot=wingbeats-B.wav
1017864,Zenaida macroura,Mourning Dove,Canada,Cap Tourmente,,,2024-05-22,6:55,Stanislas Wroza,B,0:16,,,16.0,//xeno-canto.org/1017864,XC1017864-Wed-May-22-2024-02-55-31-Tourterelle-triste-vol-ot=wingbeats-B.wav
1017862,Zenaida macroura,Mourning Dove,Canada,Cap Tourmente,,,2024-05-22,6:33,Stanislas Wroza,B,0:05,,,5.0,//xeno-canto.org/1017862,XC1017862-Wed-May-22-2024-02-33-09-Tourterelle-triste-vol-ot=wingbeats-B.wav
1015821,Zenaida macroura,Mourning Dove,United States,"Hart’s Brook Park and Preserve (near  Hartsdale), Westchester County, New York",,,2025-07-13,11:00,Rory Nefdt,B,0:37,,,37.0,//xeno-canto.org/1015821,XC1015821-250713_1404_MourningDove_Hartsbrook_13July25_1100.wav
1015151,Zenaida macroura,Mourning Dove,United States,"Fox Run Park (near  Independence), Kenton County, Kentucky",,,2025-07-08,11:05,David A. Brinkman,B,0:49,,,49.0,//xeno-canto.org/1015151,XC1015151-MODO-Jul-8-2025-Fox-Run-Park-Kenton-KY-aud.mp3
1013011,Zenaida macroura,Mourning Dove,Canada,"Marais Léon-Provancher, Portneuf, Québec",,,2025-05-21,09:00,Stanislas Wroza,B,0:05,,,5.0,//xeno-canto.org/1013011,XC1013011-Tourterelle-triste-chant.wav
1012720,Zenaida macroura,Mourning Dove,Canada,"Stationnement du Parc écomaritime de l'Anse-du-Port (near  Nicolet), Centre-du-Québec, Québec",,,2025-05-19,07:00,Stanislas Wroza,B,0:08,,,8.0,//xeno-canto.org/1012720,XC1012720-Tourterelle-triste-battements-d-ailes.wav
984097,Zenaida macroura,Mourning Dove,United States,"New Albion (near  Cattaraugus), Cattaraugus County, New York",,,2025-03-25,11:00,Jim Berry,B,1:30,,,90.0,//xeno-canto.org/984097,XC984097-250325_T0001v-Mourning-Dove_New_Albion.wav
940522,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2023-07-04,08:29,Richard E. Webster,B,0:47,,,47.0,//xeno-canto.org/940522,XC940522-DOVE_Mourning_s_one-note-SBNWR-1100m-070423-0829.mp3
940520,Zenaida macroura,Mourning Dove,United States,"Las Cienegas NCA (lower Cienega Creek), Pima County, Arizona",,,2023-06-08,05:07,Richard E. Webster,B,1:55,,,115.0,//xeno-canto.org/940520,XC940520-DOVE_Mourning_c_display_interact-Cienega-Creek-1300m-060823-0507.mp3
939196,Zenaida macroura,Mourning Dove,Canada,"Lake Audy Road, Riding Mountain",,,2024-05-28,16:00,Brian Cox,B,0:14,,,14.0,//xeno-canto.org/939196,XC939196-LS104174B_Mourning_Dove_Lake_Audy_Rd.mp3
924033,Zenaida macroura,Mourning Dove,United States,"Sloane Canyon Rd, San Diego County, California",,,2024-07-29,08:49,Paul Marvin,B,0:51,,,51.0,//xeno-canto.org/924033,"XC924033--02376-Mourning-Dove--CA,-Sloane-Cyn-Rd,-Proctor-Vly-Rd,-Jul-29,-2024,-2024,-0849-AM-edited.wav"
921376,Zenaida macroura,Mourning Dove,Mexico,"SAn Juan SAyultepec, Oaxaca",,,2024-07-17,07:37,Manuel Grosselet,B,0:48,,,48.0,//xeno-canto.org/921376,XC921376-Mourning-Dove-suxiltepec-jul-17-737-DR0000_2111.wav
908397,Zenaida macroura,Mourning Dove,Canada,"Toronto, Toronto Division, Ontario",,,2022-04-10,16:00,Thomas Ryder Payne,B,0:06,,,6.0,//xeno-canto.org/908397,"XC908397-220410-Mouring-Dove,-single-call-isolated,-close-ish,-backyard,-NR,-EM272para,-Toronto-4pm.mp3"
872133,Zenaida macroura,Mourning Dove,United States,"Rio Vista Natural Resource Park, Pima County, Arizona",,,2023-04-16,08:05,Scott Olmstead,B,0:48,,,48.0,//xeno-canto.org/872133,XC872133-2023-04-16-Mourning-Dove-song+wing-flurry-Rio-Vista-iPhone14-SOlmstead.mp3
860758,Zenaida macroura,Mourning Dove,United States,"Buckhorn SP, Juneau County, Wisconsin",,,2023-06-21,20:31,Sue Riffe,B,0:28,,,28.0,//xeno-canto.org/860758,XC860758-Mourning-Dove-on-6.21.23-at-20.31-for-.28-at-Buckhorn-SP-Juneau-Cty-WI.mp3
840732,Zenaida macroura,Mourning Dove,Canada,"Chatham-Kent (near  Morpeth), Chatham-Kent, Ontario",,,2023-05-22,08:00,Manuel Oudard,B,0:46,,,46.0,//xeno-canto.org/840732,XC840732-Tourterelle-triste---Rondeau---22-05-2023.wav
815803,Zenaida macroura,Mourning Dove,United States,"Prairie State Park, MO",,,2023-05-09,10:54,Richard E. Webster,B,3:50,,,230.0,//xeno-canto.org/815803,XC815803-DOVE_Mourning-Prairie-SP-MO-250m-050923-1054.mp3
799858,Zenaida macroura,Mourning Dove,Dominican Republic,"Playa Dorada, Puerto Plata",,,2022-04-30,07:25,Daniel Parker,B,0:46,,,46.0,//xeno-canto.org/799858,XC799858-Mourning_Dove_1.wav
796818,Zenaida macroura,Mourning Dove,United States,"DeWitt (near  East Syracuse), Onondaga County, New York",,,2023-03-06,10:00,Bobby Wilcox,B,0:10,,,10.0,//xeno-canto.org/796818,XC796818-230306_1243MODO-10m-mp3-amp.mp3
792264,Zenaida macroura,Mourning Dove,United States,"Creek near Kentmere, Cumming, Georgia",,,2011-04-21,08:00,Stuart Fisher,B,1:25,,,85.0,//xeno-canto.org/792264,"XC792264-Dove,-Mourning-2011-SF.mp3"
786002,Zenaida macroura,Mourning Dove,United States,"Wilson Place, Moffat County, Colorado",,,2022-06-11,8:54,Sue Riffe,B,0:34,,,34.0,//xeno-canto.org/786002,XC786002-Mourning-Dove-in-Moffat-Cty-CO-on-6.11.22-at-8.54-for-.34.mp3
772251,Zenaida macroura,Mourning Dove,United States,"Elkins Park, PA",,,2011-03-27,07:20,Paul Driver,B,1:01,,,61.0,//xeno-canto.org/772251,XC772251-MOURNING-DOVE-Elkins-Park-PA-7.20am-032711.wav
772250,Zenaida macroura,Mourning Dove,United States,"Elkins Park, PA",,,2018-05-14,06:00,Paul Driver,B,0:33,,,33.0,//xeno-canto.org/772250,XC772250-MOURNING-DOVE-Elkins-Park-PA-5.59am-05142018.mp3
732253,Zenaida macroura,Mourning Dove,Mexico,"Guadalupe Hidalgo, Soledad Etla, Oaxaca",,,2022-06-16,09:16,Manuel Grosselet,B,0:39,,,39.0,//xeno-canto.org/732253,XC732253-Mourning Dove song Soledad jun 16 916_0202.mp3
730182,Zenaida macroura,Mourning Dove,United States,"Mount Diablo State Park, Contra Costa County, California",,,2022-06-03,13:00,Denise Wight,B,1:51,,,111.0,//xeno-canto.org/730182,XC730182-220603_07 MODO growl call Back Creek Mount Diablo.mp3
730163,Zenaida macroura,Mourning Dove,Mexico,Isla Clarion,,,2022-03-05,15:30,Alán Palacios,B,0:05,,,5.0,//xeno-canto.org/730163,XC730163-Z. macroura clarionensis.mp3
696319,Zenaida macroura,Mourning Dove,United States,"Arastre Creek, San Bernardino County, California",,,2015-05-21,06:59,Ed Pandolfino,B,0:30,,,30.0,//xeno-canto.org/696319,XC696319-MODOs_ArrastreCrk_SBD_5-21-15_0659.mp3
661722,Zenaida macroura,Mourning Dove,Mexico,"Zona de Restauración Laguna Grande, Baja California",,,2021-05-15,05:51,Richard E. Webster,B,0:14,,,14.0,//xeno-canto.org/661722,"XC661722-DOVE_Mourning_flush from nest Laguna Grande, Baja 20m 051521 0551.mp3"
629259,Zenaida macroura,Mourning Dove,Mexico,"San agustin Etla, Pequeña colina ",,,2021-03-15,08:00,Manuel Grosselet,B,0:06,,,6.0,//xeno-canto.org/629259,XC629259-Mourning Dove song SPE march 15 746_1852.mp3
621382,Zenaida macroura,Mourning Dove,United States,"Strayhorse Campground area, Greenlee County, Arizona",,,2019-05-31,09:38,Richard E. Webster,B,4:16,,,256.0,//xeno-canto.org/621382,XC621382-DOVE_Mourning Strayhorse CG 2300m 053118 0938.mp3
601750,Zenaida macroura,Mourning Dove,United States,"Brookline, Hillsborough County, New Hampshire",,,2020-05-11,13:30,Christopher McPherson,B,1:28,,,88.0,//xeno-canto.org/601750,XC601750-Mourning Dove_11May2020_Brookline NH.mp3
599657,Zenaida macroura,Mourning Dove,United States,"Beaver Brook Great Meadow, Hollis, Hillsborough County, New Hampshire",,,2019-07-20,14:30,Christopher McPherson,B,1:52,,,112.0,//xeno-canto.org/599657,XC599657-Mourning Dove_20Jul2019_(ZH6)_Great Meadow_BBA_Hollis_NH.mp3
586168,Zenaida macroura,Mourning Dove,Honduras,La Paz Department,,,2020-08-31,07:00,Mario Reyes Jr,B,0:25,,,25.0,//xeno-canto.org/586168,XC586168-macroura XENO 200831_0964.mp3
583579,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2020-05-31,09:10,Richard E. Webster,B,0:55,,,55.0,//xeno-canto.org/583579,XC583579-DOVE_Mourning_c SBNWR 1100m 053120 0910.mp3
583578,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2020-03-31,12:47,Richard E. Webster,B,0:55,,,55.0,//xeno-canto.org/583578,XC583578-DOVE_Mourning SBNWR 1100m 033120 1247.mp3
583576,Zenaida macroura,Mourning Dove,United States,"Round Valley, Chiricahua Mountains, Cochise Co., Arizona",,,2020-04-15,08:13,Richard E. Webster,B,1:39,,,99.0,//xeno-canto.org/583576,XC583576-DOVE_Mourning 6x Round V 1300m 041520 0813.mp3
1044204,Myadestes townsendi,Townsend's Solitaire,United States,"Trail Creek Recreation Area, McAllister, Madison County, Montana",,,2025-09-29,07:16,Bill Pyle,A,3:18,,,198.0,//xeno-canto.org/1044204,XC1044204-250929_071649_Townsend-s-Solitaire.wav
961985,Myadestes townsendi,Townsend's Solitaire,United States,"White Sulphur Springs, Meagher County, Montana",,,2019-04-02,10:37,A Richardson,A,0:25,,,25.0,//xeno-canto.org/961985,XC961985-TOSO_20190402_103752.wav
783003,Myadestes townsendi,Townsend's Solitaire,Canada,"Whitehorse, Yukon",,,2021-06-06,07:00,Patrice Mathieu,A,0:18,,,18.0,//xeno-canto.org/783003,XC783003-TOSO_YTHEMP-YSL-266343-H4_20210606_070000.wav
777069,Myadestes townsendi,Townsend's Solitaire,United States,"Corn Creek, Clark, Nevada",,,2023-01-19,09:03,Paul Driver,A,0:32,,,32.0,//xeno-canto.org/777069,XC777069-TOWNSEND-S-SOLITAIRE-Corn-Creek-NV-01192023-9.03am.wav
777063,Myadestes townsendi,Townsend's Solitaire,United States,"Corn Creek, Clark, Nevada",,,2023-01-19,09:14,Paul Driver,A,0:26,,,26.0,//xeno-canto.org/777063,XC777063-TOWNSEND-S-SOLITAIRE-Corn-Creek-NV-01192023-9.14am.wav
777060,Myadestes townsendi,Townsend's Solitaire,United States,"Corn Creek, Clark, Nevada",,,2023-01-19,09:02,Paul Driver,A,0:27,,,27.0,//xeno-canto.org/777060,XC777060-TOWNSEND-S-SOLITAIRE-Corn-Creek-NV-01192023-9.02am.wav
775865,Myadestes townsendi,Townsend's Solitaire,United States,"Portal, Arizona",,,2022-12-27,09:24,Richard E. Webster,A,3:01,,,181.0,//xeno-canto.org/775865,XC775865-SOLITAIR_Townsen_c_chase_song-Portal-1400m-122722-0924.mp3
775862,Myadestes townsendi,Townsend's Solitaire,United States,"Portal, Arizona",,,2022-11-23,12:47,Richard E. Webster,A,7:37,,,457.0,//xeno-canto.org/775862,XC775862-SOLITAI_Townsend-s_s_whisper-Portal-1400m-112322-1247.mp3
775859,Myadestes townsendi,Townsend's Solitaire,United States,"Portal, Arizona",,,2022-11-06,11:34,Richard E. Webster,A,9:45,,,585.0,//xeno-canto.org/775859,XC775859-SOLITAI_Townsend-s_s_battle-Portal-1400m-110622-1134.mp3
775858,Myadestes townsendi,Townsend's Solitaire,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2022-10-27,08:30,Richard E. Webster,A,12:07,,,727.0,//xeno-canto.org/775858,XC775858-SOLITAIRE_Townsend-s-Silver-Cr.-1500m-102722-0830.mp3
775856,Myadestes townsendi,Townsend's Solitaire,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2022-10-31,07:40,Richard E. Webster,A,2:00,,,120.0,//xeno-canto.org/775856,XC775856-SOLITAI_Townsend-s_phrases_s_c-Silver-Cr-1500m-103122-0740.mp3
775848,Myadestes townsendi,Townsend's Solitaire,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2022-10-19,08:09,Richard E. Webster,A,3:42,,,222.0,//xeno-canto.org/775848,XC775848-SOLITAI_Townsend-s_c_subsong-Silver-Creek-1600m-101922-0809.mp3
775846,Myadestes townsendi,Townsend's Solitaire,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2022-10-29,08:01,Richard E. Webster,A,5:09,,,309.0,//xeno-canto.org/775846,XC775846-SOLITAI_Townsend-s_c_s-Silver-Cr-1500m-102922-0801.mp3
775754,Myadestes townsendi,Townsend's Solitaire,United States,"Portal, Arizona",,,2022-12-29,09:27,Richard E. Webster,A,1:58,,,118.0,//xeno-canto.org/775754,XC775754-SOLITAI_Townsend-s_c_s-Portal-1400m-122922-0927.mp3
